 3936: 1.101547, 1.090485 avg loss, 0.001929 rate, 14.790280 seconds, 2015232 images, 11.988475 hours left
 3944: 1.072505, 1.088687 avg loss, 0.001945 rate, 14.769330 seconds, 2019328 images, 11.953388 hours left
 3952: 0.971265, 1.076945 avg loss, 0.001960 rate, 14.561958 seconds, 2023424 images, 11.918204 hours left
 3960: 0.969168, 1.066167 avg loss, 0.001976 rate, 16.005727 seconds, 2027520 images, 11.881864 hours left
 3968: 1.027975, 1.062348 avg loss, 0.001992 rate, 16.919162 seconds, 2031616 images, 11.853749 hours left
 3976: 1.101195, 1.066232 avg loss, 0.002000 rate, 17.344251 seconds, 2035712 images, 11.830712 hours left
 3984: 1.036118, 1.063221 avg loss, 0.002000 rate, 17.304806 seconds, 2039808 images, 11.809919 hours left
 3992: 0.980293, 1.054928 avg loss, 0.002000 rate, 17.175137 seconds, 2043904 images, 11.788727 hours left
 4000: 0.891605, 1.038596 avg loss, 0.002000 rate, 16.978579 seconds, 2048000 images, 11.766639 hours left
 4008: 1.037406, 1.038477 avg loss, 0.002000 rate, 29.089245 seconds, 2052096 images, 11.869759 hours left
 4016: 1.109254, 1.045554 avg loss, 0.002000 rate, 27.559484 seconds, 2056192 images, 11.912022 hours left
 4024: 1.150254, 1.056024 avg loss, 0.002000 rate, 25.452747 seconds, 2060288 images, 11.944786 hours left
 4032: 1.029791, 1.053401 avg loss, 0.002000 rate, 26.871033 seconds, 2064384 images, 11.965046 hours left
 4040: 1.166988, 1.064760 avg loss, 0.002000 rate, 28.847422 seconds, 2068480 images, 11.992291 hours left
 4048: 1.146975, 1.072981 avg loss, 0.002000 rate, 29.357188 seconds, 2072576 images, 12.029427 hours left
 4056: 1.239296, 1.089613 avg loss, 0.002000 rate, 29.533593 seconds, 2076672 images, 12.068315 hours left
 4064: 0.990058, 1.079657 avg loss, 0.002000 rate, 28.417320 seconds, 2080768 images, 12.107114 hours left
 4072: 0.993650, 1.071057 avg loss, 0.002000 rate, 28.680809 seconds, 2084864 images, 12.138865 hours left
 4080: 1.035095, 1.067460 avg loss, 0.002000 rate, 28.309518 seconds, 2088960 images, 12.171079 hours left
 4088: 1.028825, 1.063597 avg loss, 0.002000 rate, 11.754916 seconds, 2093056 images, 12.200353 hours left
 4096: 1.078610, 1.065098 avg loss, 0.002000 rate, 11.762849 seconds, 2097152 images, 12.140781 hours left
 4104: 1.072542, 1.065843 avg loss, 0.002000 rate, 12.140140 seconds, 2101248 images, 12.081586 hours left
 4112: 0.900009, 1.049259 avg loss, 0.002000 rate, 16.209366 seconds, 2105344 images, 12.240556 hours left
 4120: 1.072788, 1.051612 avg loss, 0.002000 rate, 14.228415 seconds, 2109440 images, 12.203160 hours left
 4128: 0.991077, 1.045559 avg loss, 0.002000 rate, 13.878760 seconds, 2113536 images, 12.155433 hours left
 4136: 0.939707, 1.034974 avg loss, 0.002000 rate, 13.694723 seconds, 2117632 images, 12.106049 hours left
 4144: 1.080193, 1.039495 avg loss, 0.002000 rate, 13.984255 seconds, 2121728 images, 12.055897 hours left
 4152: 0.932072, 1.028753 avg loss, 0.002000 rate, 14.075400 seconds, 2125824 images, 12.007435 hours left
 4160: 0.937534, 1.019631 avg loss, 0.002000 rate, 13.907818 seconds, 2129920 images, 11.959615 hours left
 4168: 1.206120, 1.038280 avg loss, 0.002000 rate, 25.830696 seconds, 2134016 images, 11.911104 hours left
 4176: 1.048607, 1.039313 avg loss, 0.002000 rate, 25.896141 seconds, 2138112 images, 11.923443 hours left
 4184: 1.075481, 1.042930 avg loss, 0.002000 rate, 25.601935 seconds, 2142208 images, 11.935416 hours left
 4192: 1.158838, 1.054520 avg loss, 0.002000 rate, 28.349383 seconds, 2146304 images, 11.945210 hours left
 4200: 0.997822, 1.048851 avg loss, 0.002000 rate, 28.494978 seconds, 2150400 images, 11.968135 hours left
 4208: 1.059039, 1.049870 avg loss, 0.002000 rate, 26.996868 seconds, 2154496 images, 11.990929 hours left
 4216: 1.031922, 1.048075 avg loss, 0.002000 rate, 13.984030 seconds, 2158592 images, 12.105087 hours left
 4224: 1.064585, 1.049726 avg loss, 0.002000 rate, 13.783425 seconds, 2162688 images, 12.053335 hours left
 4232: 0.925276, 1.037281 avg loss, 0.002000 rate, 13.730997 seconds, 2166784 images, 12.000801 hours left
 4240: 1.167796, 1.050332 avg loss, 0.002000 rate, 14.011773 seconds, 2170880 images, 11.948228 hours left
 4248: 1.150074, 1.060307 avg loss, 0.002000 rate, 9.007751 seconds, 2174976 images, 11.897248 hours left
 4256: 0.988855, 1.053161 avg loss, 0.002000 rate, 8.717299 seconds, 2179072 images, 11.822114 hours left
 4264: 0.819460, 1.029791 avg loss, 0.002000 rate, 8.848052 seconds, 2183168 images, 11.746124 hours left
 4272: 0.997804, 1.026592 avg loss, 0.002000 rate, 8.820901 seconds, 2187264 images, 11.671331 hours left
 4280: 0.954353, 1.019369 avg loss, 0.002000 rate, 8.802808 seconds, 2191360 images, 11.596958 hours left
 4288: 0.769822, 0.994414 avg loss, 0.002000 rate, 8.792264 seconds, 2195456 images, 11.523047 hours left
 4296: 1.008319, 0.995804 avg loss, 0.002000 rate, 8.894179 seconds, 2199552 images, 11.449629 hours left
 4304: 1.048566, 1.001081 avg loss, 0.002000 rate, 8.918650 seconds, 2203648 images, 11.377233 hours left
 4312: 0.924459, 0.993418 avg loss, 0.002000 rate, 8.775545 seconds, 2207744 images, 11.305478 hours left
 4320: 0.897305, 0.983807 avg loss, 0.002000 rate, 13.749884 seconds, 2211840 images, 11.439280 hours left
 4328: 1.173305, 1.002757 avg loss, 0.002000 rate, 24.837530 seconds, 2215936 images, 11.389053 hours left
 4336: 1.062461, 1.008727 avg loss, 0.002000 rate, 24.810669 seconds, 2220032 images, 11.390520 hours left
 4344: 1.126647, 1.020519 avg loss, 0.002000 rate, 24.590931 seconds, 2224128 images, 11.391295 hours left
 4352: 0.951521, 1.013619 avg loss, 0.002000 rate, 24.286111 seconds, 2228224 images, 11.390501 hours left
 4360: 1.015962, 1.013854 avg loss, 0.002000 rate, 24.834614 seconds, 2232320 images, 11.387773 hours left
 4368: 0.993445, 1.011813 avg loss, 0.002000 rate, 24.569604 seconds, 2236416 images, 11.387031 hours left
 4376: 0.884295, 0.999061 avg loss, 0.002000 rate, 24.276525 seconds, 2240512 images, 11.384544 hours left
 4384: 1.077608, 1.006916 avg loss, 0.002000 rate, 24.970664 seconds, 2244608 images, 11.380213 hours left
 4392: 1.148574, 1.021082 avg loss, 0.002000 rate, 26.140607 seconds, 2248704 images, 11.378502 hours left
 4400: 0.949532, 1.013927 avg loss, 0.002000 rate, 24.490759 seconds, 2252800 images, 11.381479 hours left
 4408: 1.130051, 1.025539 avg loss, 0.002000 rate, 15.059932 seconds, 2256896 images, 11.376512 hours left
 4416: 0.934372, 1.016422 avg loss, 0.002000 rate, 14.730156 seconds, 2260992 images, 11.329346 hours left
 4424: 0.865893, 1.001369 avg loss, 0.002000 rate, 13.673351 seconds, 2265088 images, 11.364655 hours left
 4432: 0.866530, 0.987886 avg loss, 0.002000 rate, 13.631333 seconds, 2269184 images, 11.310868 hours left
 4440: 1.021356, 0.991233 avg loss, 0.002000 rate, 14.041411 seconds, 2273280 images, 11.257132 hours left
 4448: 0.868433, 0.978953 avg loss, 0.002000 rate, 13.867273 seconds, 2277376 images, 11.205407 hours left
 4456: 0.878061, 0.968863 avg loss, 0.002000 rate, 14.083880 seconds, 2281472 images, 11.153137 hours left
 4464: 0.985811, 0.970558 avg loss, 0.002000 rate, 14.241974 seconds, 2285568 images, 11.102011 hours left
 4472: 0.846523, 0.958155 avg loss, 0.002000 rate, 13.800523 seconds, 2289664 images, 11.051757 hours left
 4480: 0.761362, 0.938475 avg loss, 0.002000 rate, 13.934387 seconds, 2293760 images, 10.999816 hours left
 4488: 0.783295, 0.922957 avg loss, 0.002000 rate, 11.643036 seconds, 2297856 images, 10.948655 hours left
 4496: 0.787230, 0.909385 avg loss, 0.002000 rate, 11.866478 seconds, 2301952 images, 10.888070 hours left
 4504: 0.836471, 0.902093 avg loss, 0.002000 rate, 11.435886 seconds, 2306048 images, 10.828765 hours left
 4512: 0.749203, 0.886804 avg loss, 0.002000 rate, 11.011287 seconds, 2310144 images, 10.768000 hours left
 4520: 0.799125, 0.878036 avg loss, 0.002000 rate, 10.905103 seconds, 2314240 images, 10.705834 hours left
 4528: 0.809928, 0.871226 avg loss, 0.002000 rate, 14.140326 seconds, 2318336 images, 10.802775 hours left
 4536: 0.889133, 0.873016 avg loss, 0.002000 rate, 13.855267 seconds, 2322432 images, 10.752566 hours left
 4544: 0.708930, 0.856608 avg loss, 0.002000 rate, 13.696234 seconds, 2326528 images, 10.701386 hours left
 4552: 0.776230, 0.848570 avg loss, 0.002000 rate, 13.982548 seconds, 2330624 images, 10.649766 hours left
 4560: 0.806860, 0.844399 avg loss, 0.002000 rate, 13.757911 seconds, 2334720 images, 10.599515 hours left
 4568: 0.715117, 0.831471 avg loss, 0.002000 rate, 10.035244 seconds, 2338816 images, 10.548553 hours left
 4576: 0.766403, 0.824964 avg loss, 0.002000 rate, 10.228503 seconds, 2342912 images, 10.482985 hours left
 4584: 0.904397, 0.832907 avg loss, 0.002000 rate, 10.154851 seconds, 2347008 images, 10.418615 hours left
 4592: 0.758501, 0.825467 avg loss, 0.002000 rate, 10.173045 seconds, 2351104 images, 10.354372 hours left
 4600: 0.898106, 0.832730 avg loss, 0.002000 rate, 10.007907 seconds, 2355200 images, 10.290617 hours left
 4608: 0.850928, 0.834550 avg loss, 0.002000 rate, 9.975964 seconds, 2359296 images, 10.226631 hours left
 4616: 0.786761, 0.829771 avg loss, 0.002000 rate, 10.187081 seconds, 2363392 images, 10.162939 hours left
 4624: 0.766706, 0.823465 avg loss, 0.002000 rate, 9.988145 seconds, 2367488 images, 10.100474 hours left
 4632: 0.834149, 0.824533 avg loss, 0.002000 rate, 15.938539 seconds, 2371584 images, 10.192317 hours left
 4640: 0.803692, 0.822449 avg loss, 0.002000 rate, 16.516808 seconds, 2375680 images, 10.150960 hours left
 4648: 0.732543, 0.813458 avg loss, 0.002000 rate, 13.342958 seconds, 2379776 images, 10.111848 hours left
 4656: 0.715239, 0.803636 avg loss, 0.002000 rate, 13.616660 seconds, 2383872 images, 10.060840 hours left
 4664: 0.847419, 0.808015 avg loss, 0.002000 rate, 13.884151 seconds, 2387968 images, 10.011067 hours left
 4672: 0.821809, 0.809394 avg loss, 0.002000 rate, 13.228393 seconds, 2392064 images, 9.962483 hours left
 4680: 0.682033, 0.796658 avg loss, 0.002000 rate, 13.294828 seconds, 2396160 images, 9.911656 hours left
 4688: 0.609500, 0.777942 avg loss, 0.002000 rate, 13.248209 seconds, 2400256 images, 9.861288 hours left
 4696: 0.829802, 0.783128 avg loss, 0.002000 rate, 12.868667 seconds, 2404352 images, 9.810958 hours left
 4704: 0.779064, 0.782722 avg loss, 0.002000 rate, 13.190375 seconds, 2408448 images, 9.759462 hours left
 4712: 0.694886, 0.773938 avg loss, 0.002000 rate, 13.399722 seconds, 2412544 images, 9.709353 hours left
 4720: 0.756036, 0.772148 avg loss, 0.002000 rate, 13.261751 seconds, 2416640 images, 9.660201 hours left
 4728: 0.639399, 0.758873 avg loss, 0.002000 rate, 9.645660 seconds, 2420736 images, 9.610753 hours left
 4736: 0.699390, 0.752925 avg loss, 0.002000 rate, 15.466225 seconds, 2424832 images, 9.680619 hours left
 4744: 0.689252, 0.746557 avg loss, 0.002000 rate, 15.626295 seconds, 2428928 images, 9.638116 hours left
 4752: 0.739777, 0.745879 avg loss, 0.002000 rate, 16.352037 seconds, 2433024 images, 9.596254 hours left
 4760: 0.639159, 0.735207 avg loss, 0.002000 rate, 15.858919 seconds, 2437120 images, 9.556979 hours left
 4768: 0.594307, 0.721117 avg loss, 0.002000 rate, 15.640147 seconds, 2441216 images, 9.516035 hours left
 4776: 0.661923, 0.715198 avg loss, 0.000200 rate, 15.959463 seconds, 2445312 images, 9.474399 hours left
 4784: 0.693618, 0.713040 avg loss, 0.000200 rate, 15.706759 seconds, 2449408 images, 9.433918 hours left
 4792: 0.631329, 0.704869 avg loss, 0.000200 rate, 15.958906 seconds, 2453504 images, 9.392633 hours left
 4800: 0.583596, 0.692742 avg loss, 0.000200 rate, 15.452293 seconds, 2457600 images, 9.352258 hours left
 4808: 0.518478, 0.675315 avg loss, 0.000200 rate, 11.942157 seconds, 2461696 images, 9.310244 hours left
 4816: 0.650537, 0.672837 avg loss, 0.000200 rate, 11.790596 seconds, 2465792 images, 9.256683 hours left
 4824: 0.607302, 0.666284 avg loss, 0.000200 rate, 11.625965 seconds, 2469888 images, 9.202895 hours left
 4832: 0.644582, 0.664114 avg loss, 0.000200 rate, 11.442613 seconds, 2473984 images, 9.148844 hours left
 4840: 0.618172, 0.659519 avg loss, 0.000200 rate, 14.730641 seconds, 2478080 images, 9.215002 hours left
 4848: 0.538530, 0.647421 avg loss, 0.000200 rate, 15.560747 seconds, 2482176 images, 9.170317 hours left
 4856: 0.491761, 0.631855 avg loss, 0.000200 rate, 14.918547 seconds, 2486272 images, 9.128409 hours left
 4864: 0.639888, 0.632658 avg loss, 0.000200 rate, 15.477067 seconds, 2490368 images, 9.084533 hours left
 4872: 0.582488, 0.627641 avg loss, 0.000200 rate, 15.051682 seconds, 2494464 images, 9.042526 hours left
 4880: 0.650206, 0.629897 avg loss, 0.000200 rate, 15.318944 seconds, 2498560 images, 8.999263 hours left
 4888: 0.504558, 0.617364 avg loss, 0.000200 rate, 10.060396 seconds, 2502656 images, 8.956930 hours left
 4896: 0.675114, 0.623139 avg loss, 0.000200 rate, 10.222289 seconds, 2506752 images, 8.898436 hours left
 4904: 0.523430, 0.613168 avg loss, 0.000200 rate, 10.153736 seconds, 2510848 images, 8.840800 hours left
 4912: 0.599514, 0.611802 avg loss, 0.000200 rate, 10.077255 seconds, 2514944 images, 8.783305 hours left
 4920: 0.599046, 0.610527 avg loss, 0.000200 rate, 9.770007 seconds, 2519040 images, 8.725928 hours left
 4928: 0.577369, 0.607211 avg loss, 0.000200 rate, 9.747768 seconds, 2523136 images, 8.667979 hours left
 4936: 0.537700, 0.600260 avg loss, 0.000200 rate, 10.009307 seconds, 2527232 images, 8.610326 hours left
 4944: 0.641177, 0.604352 avg loss, 0.000200 rate, 13.965450 seconds, 2531328 images, 8.670917 hours left
 4952: 0.591780, 0.603095 avg loss, 0.000200 rate, 13.719790 seconds, 2535424 images, 8.625173 hours left
 4960: 0.476115, 0.590397 avg loss, 0.000200 rate, 13.711597 seconds, 2539520 images, 8.578862 hours left
 4968: 0.618242, 0.593181 avg loss, 0.000200 rate, 18.314290 seconds, 2543616 images, 8.532685 hours left
 4976: 0.558029, 0.589666 avg loss, 0.000200 rate, 17.881974 seconds, 2547712 images, 8.499860 hours left
 4984: 0.622678, 0.592967 avg loss, 0.000200 rate, 17.713021 seconds, 2551808 images, 8.465726 hours left
 4992: 0.448683, 0.578539 avg loss, 0.000200 rate, 17.667223 seconds, 2555904 images, 8.431059 hours left
 5000: 0.599878, 0.580673 avg loss, 0.000200 rate, 17.793067 seconds, 2560000 images, 8.396217 hours left
 5008: 0.559786, 0.578584 avg loss, 0.000200 rate, 17.914835 seconds, 2564096 images, 8.361680 hours left
 5016: 0.539712, 0.574697 avg loss, 0.000200 rate, 17.850611 seconds, 2568192 images, 8.327429 hours left
 5024: 0.500229, 0.567250 avg loss, 0.000200 rate, 17.763414 seconds, 2572288 images, 8.292947 hours left
 5032: 0.576252, 0.568150 avg loss, 0.000200 rate, 18.094124 seconds, 2576384 images, 8.258176 hours left
 5040: 0.670894, 0.578425 avg loss, 0.000200 rate, 18.329640 seconds, 2580480 images, 8.224248 hours left
 5048: 0.539877, 0.574570 avg loss, 0.000200 rate, 10.179018 seconds, 2584576 images, 8.240933 hours left
 5056: 0.616076, 0.578720 avg loss, 0.000200 rate, 9.991179 seconds, 2588672 images, 8.185442 hours left
 5064: 0.547629, 0.575611 avg loss, 0.000200 rate, 9.954506 seconds, 2592768 images, 8.129786 hours left
 5072: 0.590475, 0.577098 avg loss, 0.000200 rate, 10.100583 seconds, 2596864 images, 8.074371 hours left
 5080: 0.678937, 0.587282 avg loss, 0.000200 rate, 10.091981 seconds, 2600960 images, 8.019664 hours left
 5088: 0.571011, 0.585654 avg loss, 0.000200 rate, 10.148098 seconds, 2605056 images, 7.965259 hours left
 5096: 0.555661, 0.582655 avg loss, 0.000200 rate, 9.929666 seconds, 2609152 images, 7.911315 hours left
 5104: 0.438625, 0.568252 avg loss, 0.000200 rate, 10.021342 seconds, 2613248 images, 7.857137 hours left
 5112: 0.583792, 0.569806 avg loss, 0.000200 rate, 10.088809 seconds, 2617344 images, 7.803508 hours left
 5120: 0.574799, 0.570305 avg loss, 0.000200 rate, 10.069107 seconds, 2621440 images, 7.750359 hours left
 5128: 0.560953, 0.569370 avg loss, 0.000200 rate, 11.600480 seconds, 2625536 images, 7.697469 hours left
 5136: 0.471094, 0.559542 avg loss, 0.000200 rate, 11.364368 seconds, 2629632 images, 7.648593 hours left
 5144: 0.489919, 0.552580 avg loss, 0.000200 rate, 11.767157 seconds, 2633728 images, 7.599382 hours left
 5152: 0.525127, 0.549835 avg loss, 0.000200 rate, 13.777769 seconds, 2637824 images, 7.643346 hours left
 5160: 0.481982, 0.543049 avg loss, 0.000200 rate, 13.841072 seconds, 2641920 images, 7.599367 hours left
 5168: 0.513221, 0.540067 avg loss, 0.000200 rate, 13.975783 seconds, 2646016 images, 7.555670 hours left
 5176: 0.488977, 0.534958 avg loss, 0.000200 rate, 13.737541 seconds, 2650112 images, 7.512413 hours left
 5184: 0.666539, 0.548116 avg loss, 0.000200 rate, 13.880398 seconds, 2654208 images, 7.468733 hours left
 5192: 0.498778, 0.543182 avg loss, 0.000200 rate, 13.839016 seconds, 2658304 images, 7.425508 hours left
 5200: 0.552970, 0.544161 avg loss, 0.000200 rate, 13.882128 seconds, 2662400 images, 7.382314 hours left
 5208: 0.700147, 0.559760 avg loss, 0.000200 rate, 25.453357 seconds, 2666496 images, 7.339340 hours left
 5216: 0.683856, 0.572169 avg loss, 0.000200 rate, 26.185215 seconds, 2670592 images, 7.321944 hours left
 5224: 0.686259, 0.583578 avg loss, 0.000200 rate, 25.403772 seconds, 2674688 images, 7.305751 hours left
 5232: 0.739645, 0.599185 avg loss, 0.000200 rate, 25.722507 seconds, 2678784 images, 7.287453 hours left
 5240: 0.643574, 0.603624 avg loss, 0.000200 rate, 26.144053 seconds, 2682880 images, 7.269453 hours left
 5248: 0.744509, 0.617712 avg loss, 0.000200 rate, 25.725764 seconds, 2686976 images, 7.251952 hours left
 5256: 0.586769, 0.614618 avg loss, 0.000200 rate, 13.883568 seconds, 2691072 images, 7.276966 hours left
 5264: 0.538378, 0.606994 avg loss, 0.000200 rate, 13.898220 seconds, 2695168 images, 7.232889 hours left
 5272: 0.571074, 0.603402 avg loss, 0.000200 rate, 13.871023 seconds, 2699264 images, 7.188974 hours left
 5280: 0.554137, 0.598475 avg loss, 0.000200 rate, 13.917969 seconds, 2703360 images, 7.145135 hours left
 5288: 0.497726, 0.588401 avg loss, 0.000200 rate, 12.537101 seconds, 2707456 images, 7.101520 hours left
 5296: 0.549830, 0.584544 avg loss, 0.000200 rate, 12.606054 seconds, 2711552 images, 7.055301 hours left
 5304: 0.551696, 0.581259 avg loss, 0.000200 rate, 12.642429 seconds, 2715648 images, 7.009400 hours left
 5312: 0.597044, 0.582837 avg loss, 0.000200 rate, 12.554752 seconds, 2719744 images, 6.963748 hours left
 5320: 0.510094, 0.575563 avg loss, 0.000200 rate, 12.556069 seconds, 2723840 images, 6.918105 hours left
 5328: 0.572402, 0.575247 avg loss, 0.000200 rate, 12.741912 seconds, 2727936 images, 6.872641 hours left
 5336: 0.503197, 0.568042 avg loss, 0.000200 rate, 12.797671 seconds, 2732032 images, 6.827700 hours left
 5344: 0.524898, 0.563727 avg loss, 0.000200 rate, 12.527585 seconds, 2736128 images, 6.783028 hours left
 5352: 0.609088, 0.568264 avg loss, 0.000200 rate, 12.719238 seconds, 2740224 images, 6.738026 hours left
 5360: 0.476163, 0.559053 avg loss, 0.000200 rate, 13.839147 seconds, 2744320 images, 6.762873 hours left
 5368: 0.568470, 0.559995 avg loss, 0.000200 rate, 15.097221 seconds, 2748416 images, 6.719847 hours left
 5376: 0.458553, 0.549851 avg loss, 0.000020 rate, 15.068492 seconds, 2752512 images, 6.679153 hours left
 5384: 0.635795, 0.558445 avg loss, 0.000020 rate, 15.381598 seconds, 2756608 images, 6.638480 hours left
 5392: 0.513592, 0.553960 avg loss, 0.000020 rate, 14.952554 seconds, 2760704 images, 6.598415 hours left
 5400: 0.469853, 0.545549 avg loss, 0.000020 rate, 14.904360 seconds, 2764800 images, 6.557687 hours left
 5408: 0.530155, 0.544010 avg loss, 0.000020 rate, 15.112517 seconds, 2768896 images, 6.516951 hours left
 5416: 0.498961, 0.539505 avg loss, 0.000020 rate, 14.948228 seconds, 2772992 images, 6.476633 hours left
 5424: 0.502093, 0.535764 avg loss, 0.000020 rate, 15.082578 seconds, 2777088 images, 6.436116 hours left
 5432: 0.482197, 0.530407 avg loss, 0.000020 rate, 14.864268 seconds, 2781184 images, 6.395887 hours left
 5440: 0.516747, 0.529041 avg loss, 0.000020 rate, 15.122588 seconds, 2785280 images, 6.355381 hours left
 5448: 0.611530, 0.537290 avg loss, 0.000020 rate, 8.854381 seconds, 2789376 images, 6.315351 hours left
 5456: 0.564899, 0.540051 avg loss, 0.000020 rate, 8.610377 seconds, 2793472 images, 6.265775 hours left
 5464: 0.532962, 0.539342 avg loss, 0.000020 rate, 13.938335 seconds, 2797568 images, 6.275693 hours left
 5472: 0.504647, 0.535872 avg loss, 0.000020 rate, 14.209942 seconds, 2801664 images, 6.233689 hours left
 5480: 0.598476, 0.542133 avg loss, 0.000020 rate, 13.943297 seconds, 2805760 images, 6.192195 hours left
 5488: 0.473441, 0.535264 avg loss, 0.000020 rate, 13.765452 seconds, 2809856 images, 6.150413 hours left
 5496: 0.524917, 0.534229 avg loss, 0.000020 rate, 13.802652 seconds, 2813952 images, 6.108487 hours left
 5504: 0.484037, 0.529210 avg loss, 0.000020 rate, 13.903959 seconds, 2818048 images, 6.066726 hours left
 5512: 0.486824, 0.524971 avg loss, 0.000020 rate, 13.707161 seconds, 2822144 images, 6.025216 hours left
 5520: 0.518077, 0.524282 avg loss, 0.000020 rate, 14.049498 seconds, 2826240 images, 5.983544 hours left
 5528: 0.466837, 0.518537 avg loss, 0.000020 rate, 11.057420 seconds, 2830336 images, 5.942446 hours left
 5536: 0.524571, 0.519141 avg loss, 0.000020 rate, 10.709064 seconds, 2834432 images, 5.897519 hours left
 5544: 0.540404, 0.521267 avg loss, 0.000020 rate, 10.541090 seconds, 2838528 images, 5.852347 hours left
 5552: 0.584289, 0.527569 avg loss, 0.000020 rate, 10.675973 seconds, 2842624 images, 5.807176 hours left
 5560: 0.506590, 0.525471 avg loss, 0.000020 rate, 10.671929 seconds, 2846720 images, 5.762390 hours left
 5568: 0.535162, 0.526440 avg loss, 0.000020 rate, 13.710613 seconds, 2850816 images, 5.766261 hours left
 5576: 0.462697, 0.520066 avg loss, 0.000020 rate, 13.829168 seconds, 2854912 images, 5.725052 hours left
 5584: 0.561830, 0.524242 avg loss, 0.000020 rate, 13.939061 seconds, 2859008 images, 5.684089 hours left
 5592: 0.445639, 0.516382 avg loss, 0.000020 rate, 13.720833 seconds, 2863104 images, 5.643356 hours left
 5600: 0.436823, 0.508426 avg loss, 0.000020 rate, 13.992403 seconds, 2867200 images, 5.602473 hours left
 5608: 0.604202, 0.518004 avg loss, 0.000020 rate, 8.709584 seconds, 2871296 images, 5.561995 hours left
 5616: 0.549746, 0.521178 avg loss, 0.000020 rate, 8.926553 seconds, 2875392 images, 5.515859 hours left
 5624: 0.733356, 0.542396 avg loss, 0.000020 rate, 8.863321 seconds, 2879488 images, 5.470222 hours left
 5632: 0.499174, 0.538074 avg loss, 0.000020 rate, 8.974025 seconds, 2883584 images, 5.424777 hours left
 5640: 0.607276, 0.544994 avg loss, 0.000020 rate, 8.989910 seconds, 2887680 images, 5.379703 hours left
 5648: 0.612081, 0.551702 avg loss, 0.000020 rate, 8.707134 seconds, 2891776 images, 5.334896 hours left
 5656: 0.527149, 0.549247 avg loss, 0.000020 rate, 8.675053 seconds, 2895872 images, 5.290061 hours left
 5664: 0.547678, 0.549090 avg loss, 0.000020 rate, 8.922786 seconds, 2899968 images, 5.245450 hours left
 5672: 0.459428, 0.540124 avg loss, 0.000020 rate, 13.879230 seconds, 2904064 images, 5.236492 hours left
 5680: 0.502122, 0.536324 avg loss, 0.000020 rate, 13.698957 seconds, 2908160 images, 5.196773 hours left
 5688: 0.471123, 0.529804 avg loss, 0.000020 rate, 15.835055 seconds, 2912256 images, 5.156982 hours left
 5696: 0.525070, 0.529330 avg loss, 0.000020 rate, 15.739192 seconds, 2916352 images, 5.119136 hours left
 5704: 0.589640, 0.535361 avg loss, 0.000020 rate, 15.857884 seconds, 2920448 images, 5.081236 hours left
 5712: 0.503014, 0.532127 avg loss, 0.000020 rate, 15.888906 seconds, 2924544 images, 5.043462 hours left
 5720: 0.590951, 0.538009 avg loss, 0.000020 rate, 15.802856 seconds, 2928640 images, 5.005739 hours left
 5728: 0.480667, 0.532275 avg loss, 0.000020 rate, 15.644952 seconds, 2932736 images, 4.967973 hours left
 5736: 0.496998, 0.528747 avg loss, 0.000020 rate, 15.673877 seconds, 2936832 images, 4.930114 hours left
 5744: 0.546593, 0.530532 avg loss, 0.000020 rate, 16.074537 seconds, 2940928 images, 4.892307 hours left
 5752: 0.459473, 0.523426 avg loss, 0.000020 rate, 15.884086 seconds, 2945024 images, 4.854815 hours left
 5760: 0.432268, 0.514310 avg loss, 0.000020 rate, 15.724186 seconds, 2949120 images, 4.817209 hours left
 5768: 0.585974, 0.521476 avg loss, 0.000020 rate, 12.625718 seconds, 2953216 images, 4.779520 hours left
 5776: 0.565876, 0.525916 avg loss, 0.000020 rate, 13.986248 seconds, 2957312 images, 4.765621 hours left
 5784: 0.561888, 0.529514 avg loss, 0.000020 rate, 13.813946 seconds, 2961408 images, 4.726667 hours left
 5792: 0.462930, 0.522855 avg loss, 0.000020 rate, 13.728479 seconds, 2965504 images, 4.687689 hours left
 5800: 0.492543, 0.519824 avg loss, 0.000020 rate, 13.799893 seconds, 2969600 images, 4.648745 hours left
 5808: 0.469086, 0.514750 avg loss, 0.000020 rate, 14.204521 seconds, 2973696 images, 4.609924 hours left
 5816: 0.584699, 0.521745 avg loss, 0.000020 rate, 13.901348 seconds, 2977792 images, 4.571401 hours left
 5824: 0.478914, 0.517462 avg loss, 0.000020 rate, 13.774590 seconds, 2981888 images, 4.532792 hours left
 5832: 0.530875, 0.518803 avg loss, 0.000020 rate, 13.779130 seconds, 2985984 images, 4.494199 hours left
 5840: 0.472524, 0.514175 avg loss, 0.000020 rate, 13.997963 seconds, 2990080 images, 4.455687 hours left
 5848: 0.465550, 0.509313 avg loss, 0.000020 rate, 16.748578 seconds, 2994176 images, 4.417352 hours left
 5856: 0.573074, 0.515689 avg loss, 0.000020 rate, 16.687477 seconds, 2998272 images, 4.380250 hours left
 5864: 0.590363, 0.523156 avg loss, 0.000020 rate, 16.581303 seconds, 3002368 images, 4.343122 hours left
 5872: 0.527573, 0.523598 avg loss, 0.000020 rate, 16.755232 seconds, 3006464 images, 4.305955 hours left
 5880: 0.467500, 0.517988 avg loss, 0.000020 rate, 14.125576 seconds, 3010560 images, 4.275554 hours left
 5888: 0.443703, 0.510560 avg loss, 0.000020 rate, 14.039824 seconds, 3014656 images, 4.237507 hours left
